provinsi,jenis,daerah,tahun,periode,gk,Cluster
22,1,2,2020,1,-1.2752246899231783,2
22,1,0,2019,0,-1.3529692592733,2
22,1,0,2019,1,-1.3411819716253528,2
22,1,0,2020,0,-1.3175236614991725,2
22,1,0,2020,1,-1.311887663306848,2
22,1,1,2019,0,-1.3261998781449567,2
22,1,1,2019,1,-1.3155526724170568,2
22,1,1,2020,0,-1.2979361523530482,2
22,1,1,2020,1,-1.2939039982177396,2
22,1,2,2021,0,-1.2544584520122593,2
22,1,2,2021,1,-1.207038773507239,2
22,1,2,2022,0,-1.1777187006255692,2
22,1,2,2022,1,-1.1324439220040277,2
22,1,0,2021,0,-1.3064255759158867,2
22,1,0,2021,1,-1.2524101692406489,2
22,1,0,2022,0,-1.2302462037780333,2
22,1,0,2022,1,-1.2067231576084687,2
22,1,1,2021,0,-1.2806545716101836,2
22,1,1,2021,1,-1.2295634428541633,2
22,1,1,2022,0,-1.2036314100286793,2
22,1,1,2022,1,-1.1689716314310816,2
22,2,2,2013,0,-0.11519455684539304,0
22,2,2,2013,1,-0.02588169863422589,0
22,2,2,2014,0,0.02088742465088047,0
22,2,2,2014,1,0.07449703945627094,0
22,2,0,2013,0,-0.38829892639345936,0
22,2,0,2013,1,-0.2627804157947997,0
22,2,0,2014,0,-0.19174107400834633,0
22,2,0,2014,1,-0.12044408659024385,0
22,2,1,2013,0,0.0,0
22,2,1,2013,1,0.0,0
22,2,1,2014,0,0.0,0
22,2,1,2014,1,0.0,0
22,2,2,2015,0,0.156009676169261,0
22,2,2,2015,1,0.20212180309366212,0
22,2,2,2016,0,0.25555750709768943,0
22,2,2,2016,1,0.2748873706121646,0
22,2,0,2015,0,0.001055152154689521,0
22,2,0,2015,1,0.06158899331065007,0
22,2,0,2016,0,0.14654764034694712,0
22,2,0,2016,1,0.1601964176835592,0
22,2,1,2015,0,0.06656155400147806,0
22,2,1,2015,1,0.12099563482814572,0
22,2,1,2016,0,0.19381917261376924,0
22,2,1,2016,1,0.21042443357355498,0
22,2,2,2017,0,0.33072562013131995,0
22,2,2,2017,1,0.3851339363948227,0
22,2,2,2018,0,0.4717543977552565,0
22,2,2,2018,1,0.5189937243181225,0
22,2,0,2017,0,0.21531970057488825,0
22,2,0,2017,1,0.25431436692498244,0
22,2,0,2018,0,0.3378817275503742,0
22,2,0,2018,1,0.3855075225607139,0
22,2,1,2017,0,0.2669003560310419,0
22,2,1,2017,1,0.3142362997057763,0
22,2,1,2018,0,0.3993302106986891,0
22,2,1,2018,1,0.4487015548634516,0
22,2,2,2019,0,0.5976851413645548,0
22,2,2,2019,1,0.6517327537437487,0
22,2,2,2020,0,0.733168096767244,0
22,2,2,2020,1,0.7472999596631983,0
22,2,0,2019,0,0.4522892702841656,0
22,2,0,2019,1,0.49459468300095094,0
22,2,0,2020,0,0.5752828536926639,0
22,2,0,2020,1,0.5964226777694741,0
22,2,1,2019,0,0.521576621775405,0
22,2,1,2019,1,0.5686227141145341,0
22,2,1,2020,0,0.6507987883290207,0
22,2,1,2020,1,0.670528002572552,0
22,2,2,2021,0,0.8408704119373671,1
22,2,2,2021,1,0.9594131670591268,1
22,2,2,2022,0,1.0726226576057498,1
22,2,2,2022,1,1.2732963989564574,1
22,2,0,2021,0,0.700421336984641,0
22,2,0,2021,1,0.8146549689170692,1
22,2,0,2022,0,0.93435712938125,1
22,2,0,2022,1,1.1202420114752982,1
22,2,1,2021,0,0.7703656848365856,0
22,2,1,2021,1,0.8876330940816822,1
22,2,1,2022,0,1.0043208006555684,1
22,2,1,2022,1,1.1983730492728937,1
23,0,2,2015,0,-0.28017793707190647,0
23,0,2,2015,1,-0.24868075860280167,0
23,0,2,2016,0,-0.18371541258247628,0
23,0,2,2016,1,-0.17158030333180277,0
23,0,0,2015,0,-0.46018205762356357,0
23,0,0,2015,1,-0.41095885969699936,0
23,0,0,2016,0,-0.33424487287347415,0
23,0,0,2016,1,-0.3197845117971673,0
23,0,1,2015,0,-0.42404725778477464,0
23,0,1,2015,1,-0.37837956957496827,0
23,0,1,2016,0,-0.30697952390420613,0
23,0,1,2016,1,-0.28933079813624146,0
23,0,2,2017,0,-0.08497916539374259,0
23,0,2,2017,1,-0.07636736015587078,0
23,0,2,2018,0,-0.030918670732966166,0
23,0,2,2018,1,-0.014571055404829556,0
23,0,0,2017,0,-0.23124459048094753,0
23,0,0,2017,1,-0.22963430528314055,0
23,0,0,2018,0,-0.1960566383384691,0
23,0,0,2018,1,-0.1817895114858991,0
23,0,1,2017,0,-0.2020404581335199,0
23,0,1,2017,1,-0.19696483919003224,0
23,0,1,2018,0,-0.16098462673023275,0
23,0,1,2018,1,-0.14708464490276277,0
23,0,2,2019,0,0.08713455768866023,0
23,0,2,2019,1,0.2135355045757181,0
23,0,2,2020,0,0.34286072938199347,0
23,0,2,2020,1,0.34949510439695824,0
23,0,0,2019,0,-0.11949723889393334,0
23,0,0,2019,1,-0.09576163507825823,0
23,0,0,2020,0,0.007245088455059608,0
23,0,0,2020,1,0.009718486518891152,0
23,0,1,2019,0,-0.0747119869725252,0
23,0,1,2019,1,-0.028522566358629358,0
23,0,1,2020,0,0.07874819237848141,0
23,0,1,2020,1,0.082155555857041,0
23,0,2,2021,0,0.4077036937272855,0
23,0,2,2021,1,0.5234381114640698,0
23,0,2,2022,0,0.6333175322216279,0
23,0,2,2022,1,0.7705782424826961,0
23,0,0,2021,0,0.053054481762272995,0
23,0,0,2021,1,0.19021857491147282,0
23,0,0,2022,0,0.2634994336932735,0
23,0,0,2022,1,0.4002706172542084,0
23,0,1,2021,0,0.13295039213666485,0
23,0,1,2021,1,0.262552585996963,0
23,0,1,2022,0,0.34988157284443194,0
23,0,1,2022,1,0.4937895404020475,0
23,1,2,2015,0,-1.2843002572980187,2
23,1,2,2015,1,-1.2550252724018873,2
23,1,2,2016,0,-1.2440882153383823,2
23,1,2,2016,1,-1.2335376267223508,2
23,1,0,2015,0,-1.6447014079895976,2
23,1,0,2015,1,-1.63375146864451,2
23,1,0,2016,0,-1.605101274405128,2
23,1,0,2016,1,-1.596534557152795,2
23,1,1,2015,0,-1.572354514622525,2
23,1,1,2015,1,-1.5577266838856463,2
23,1,1,2016,0,-1.527852672895931,2
23,1,1,2016,1,-1.519376131614675,2
23,1,2,2017,0,-1.2086297352826723,2
23,1,2,2017,1,-1.2017312734952672,2
23,1,2,2018,0,-1.188282171523183,2
23,1,2,2018,1,-1.1831872291573218,2
23,1,0,2017,0,-1.5818680795711688,2
23,1,0,2017,1,-1.5653336711600865,2
23,1,0,2018,0,-1.5509312803509008,2
23,1,0,2018,1,-1.5283679641592292,2
23,1,1,2017,0,-1.5010768506267962,2
23,1,1,2017,1,-1.4846326181867913,2
23,1,1,2018,0,-1.468046680649379,2
23,1,1,2018,1,-1.4486459645862004,2
23,1,2,2019,0,-1.1575450476674431,2
23,1,2,2019,1,-1.1184795287686455,2
23,1,2,2020,0,-1.0734108666524234,2
23,1,2,2020,1,-1.0684383059615954,2
23,1,0,2019,0,-1.5173536134062293,2
23,1,0,2019,1,-1.506777260227033,2
23,1,0,2020,0,-1.4989899210104383,2
23,1,0,2020,1,-1.4948031794961403,2
23,1,1,2019,0,-1.4317830579947657,2
23,1,1,2019,1,-1.414591653222978,2
23,1,1,2020,0,-1.397915539714489,2
23,1,1,2020,1,-1.3903278758624225,2
23,1,2,2021,0,-1.0468218374662341,2
23,1,2,2021,1,-1.0169285030541453,2
23,1,2,2022,0,-0.9493673772949549,2
23,1,2,2022,1,-0.8594168461454562,2
23,1,0,2021,0,-1.4819466624768491,2
23,1,0,2021,1,-1.4722591867268422,2
23,1,0,2022,0,-1.4147204760388028,2
23,1,0,2022,1,-1.3810333097006804,2
23,1,1,2021,0,-1.3741090833501104,2
23,1,1,2021,1,-1.3588435796748999,2
23,1,1,2022,0,-1.2966350419132202,2
23,1,1,2022,1,-1.2467548476259507,2
23,2,2,2013,0,0.026761745052480385,0
23,2,2,2013,1,0.11116645398073183,0
23,2,2,2014,0,0.21553869936179,0
23,2,2,2014,1,0.2354547066882669,0
23,2,0,2013,0,-0.5538491270096009,2
23,2,0,2013,1,-0.44935449995350935,0
23,2,0,2014,0,-0.35618339840839663,0
23,2,0,2014,1,-0.34050566172254776,0
23,2,1,2013,0,0.0,0
23,2,1,2013,1,0.0,0
23,2,1,2014,0,0.0,0
23,2,1,2014,1,0.0,0
23,2,2,2015,0,0.3930114515824945,0
23,2,2,2015,1,0.45378361494773045,0
23,2,2,2016,0,0.529686018031561,0
23,2,2,2016,1,0.552371715898266,0
23,2,0,2015,0,-0.14738737851995048,0
23,2,0,2015,1,-0.08722068238908993,0
23,2,0,2016,0,0.01814349867381735,0
23,2,0,2016,1,0.041170577002457374,0
23,2,1,2015,0,-0.03891212645488009,0
23,2,1,2015,1,0.02138339249180502,0
23,2,1,2016,0,0.12265744915228254,0
23,2,1,2016,1,0.1487827162015032,0
23,2,2,2017,0,0.6638807452760047,0
23,2,2,2017,1,0.6793974534420729,0
23,2,2,2018,0,0.7382888036962703,0
23,2,2,2018,1,0.7597378025310595,0
23,2,0,2017,0,0.1443834170410945,0
23,2,0,2017,1,0.1625216695091925,0
23,2,0,2018,0,0.21049528612225848,0
23,2,0,2018,1,0.2473321703072913,0
23,2,1,2017,0,0.2543723371921035,0
23,2,1,2017,1,0.27589218857559616,0
23,2,1,2018,0,0.3284583385728077,0
23,2,1,2018,1,0.36176547760424754,0
23,2,2,2019,0,0.8870791559736366,1
23,2,2,2019,1,1.0525456217594922,1
23,2,2,2020,0,1.2269330675411985,1
23,2,2,2020,1,1.2385464443877825,1
23,2,0,2019,0,0.32063879365225695,0
23,2,0,2019,1,0.3549507506471284,0
23,2,0,2020,0,0.4657448133970408,0
23,2,0,2020,1,0.47240495297517054,0
23,2,1,2019,0,0.4509946009851288,0
23,2,1,2019,1,0.5143754263708121,0
23,2,1,2020,0,0.6383222986164121,0
23,2,1,2020,1,0.6493173259470383,0
23,2,2,2021,0,1.3183715022134708,1
23,2,2,2021,1,1.4640056955031355,1
23,2,2,2022,0,1.6414398008790927,1
23,2,2,2022,1,1.8686510422896596,1
23,2,0,2021,0,0.5285974652378435,0
23,2,0,2021,1,0.6754490341370502,0
23,2,0,2022,0,0.8062686036068903,1
23,2,0,2022,1,0.9767269535059476,1
23,2,1,2021,0,0.7163309547389741,0
23,2,1,2021,1,0.8611986522744826,1
23,2,1,2022,0,1.0107361768836314,1
23,2,1,2022,1,1.2045243387285163,1
12,0,2,2015,0,-0.3470176550624792,0
12,0,2,2015,1,-0.2831279795542889,0
12,0,2,2016,0,-0.24871296430675782,0
12,0,2,2016,1,-0.18237565529790087,0
12,0,0,2015,0,-0.2999457981601852,0
12,0,0,2015,1,-0.21080685075038116,0
12,0,0,2016,0,-0.1705754853683712,0
12,0,0,2016,1,-0.0925539469642267,0
12,0,1,2015,0,-0.31432886554699724,0
12,0,1,2015,1,-0.23290640480508437,0
12,0,1,2016,0,-0.18539655032898678,0
12,0,1,2016,1,-0.11830562784755616,0
12,0,2,2017,0,-0.11500776376244744,0
12,0,2,2017,1,0.009827985912342027,0
12,0,2,2018,0,0.12380397221312112,0
12,0,2,2018,1,0.175391068810066,0
12,0,0,2017,0,-0.011820688286975209,0
12,0,0,2017,1,0.07268063775314465,0
12,0,0,2018,0,0.10848693941158098,0
12,0,0,2018,1,0.1468696973865085,0
12,0,1,2017,0,-0.041540111897701106,0
12,0,1,2017,1,0.05357621416636246,0
12,0,1,2018,0,0.11321473675234232,0
12,0,1,2018,1,0.1559388236205575,0
12,0,2,2019,0,0.28477452172669954,0
12,0,2,2019,1,0.40096626045966105,0
12,0,2,2020,0,0.48439835712843704,0
12,0,2,2020,1,0.5056541217394894,0
12,0,0,2019,0,0.21454676367994088,0
12,0,0,2019,1,0.2653351588187735,0
12,0,0,2020,0,0.30950206122422375,0
12,0,0,2020,1,0.31680631488147626,0
12,0,1,2019,0,0.23753519516383353,0
12,0,1,2019,1,0.3076470126763501,0
12,0,1,2020,0,0.36824526524022294,0
12,0,1,2020,1,0.37983287752364203,0
12,0,2,2021,0,0.5468130113954361,0
12,0,2,2021,1,0.6659612337515713,0
12,0,2,2022,0,0.734945851625623,0
12,0,2,2022,1,0.9130691590662415,1
12,0,0,2021,0,0.36659633319766854,0
12,0,0,2021,1,0.4731972132924916,0
12,0,0,2022,0,0.5366875380716258,0
12,0,0,2022,1,0.6704829145870134,0
12,0,1,2021,0,0.42845704935662204,0
12,0,1,2021,1,0.5374347104034083,0
12,0,1,2022,0,0.6032567281489669,0
12,0,1,2022,1,0.7551259457245403,0
12,1,2,2015,0,-1.4129169566172588,2
12,1,2,2015,1,-1.3934582702869591,2
12,1,2,2016,0,-1.3916225451614592,2
12,1,2,2016,1,-1.3720736828600824,2
12,1,0,2015,0,-1.561642897486713,2
12,1,0,2015,1,-1.5316529459627555,2
12,1,0,2016,0,-1.5191184859830258,2
12,1,0,2016,1,-1.4975535466139944,2
12,1,1,2015,0,-1.5162006492045994,2
12,1,1,2015,1,-1.4894248269354649,2
12,1,1,2016,0,-1.4888322419826718,2
12,1,1,2016,1,-1.4583720871809547,2
12,1,2,2017,0,-1.3575811160798192,2
12,1,2,2017,1,-1.3381288708903107,2
12,1,2,2018,0,-1.313356243407248,2
12,1,2,2018,1,-1.2918943622908763,2
12,1,0,2017,0,-1.4837308584760194,2
12,1,0,2017,1,-1.447840821987297,2
12,1,0,2018,0,-1.431879675106634,2
12,1,0,2018,1,-1.396479165318045,2
12,1,1,2017,0,-1.4437184918809112,2
12,1,1,2017,1,-1.412440312198708,2
12,1,1,2018,0,-1.391925278778647,2
12,1,1,2018,1,-1.3602928363529263,2
12,1,2,2019,0,-1.2592120139161855,2
12,1,2,2019,1,-1.2425294592669052,2
12,1,2,2020,0,-1.1779634639756358,2
12,1,2,2020,1,-1.1714321472133307,2
12,1,0,2019,0,-1.3648596051739068,2
12,1,0,2019,1,-1.3392303059656108,2
12,1,0,2020,0,-1.2860844532971887,2
12,1,0,2020,1,-1.2783679666292975,2
12,1,1,2019,0,-1.3277199873716863,2
12,1,1,2019,1,-1.3054400813748288,2
12,1,1,2020,0,-1.2481590163184384,2
12,1,1,2020,1,-1.2400431789214912,2
12,1,2,2021,0,-1.1552906483905134,2
12,1,2,2021,1,-1.0996778387990511,2
12,1,2,2022,0,-1.0506994042225535,2
12,1,2,2022,1,-1.0121105297423068,2
12,1,0,2021,0,-1.271231182632617,2
12,1,0,2021,1,-1.2542845412108963,2
12,1,0,2022,0,-1.2307808184637052,2
12,1,0,2022,1,-1.177738024047943,2
12,1,1,2021,0,-1.22944106117913,2
12,1,1,2021,1,-1.1981757637785093,2
12,1,1,2022,0,-1.1645916556930467,2
12,1,1,2022,1,-1.116740420755014,2
12,2,2,2013,0,-0.2630960316935699,0
12,2,2,2013,1,-0.15124562185389603,0
12,2,2,2014,0,-0.0796845476633532,0
12,2,2,2014,1,0.02502263703884883,0
12,2,0,2013,0,-0.3966659682812645,0
12,2,0,2013,1,-0.24480319184648244,0
12,2,0,2014,0,-0.16009574930104328,0
12,2,0,2014,1,-0.06351084313657974,0
12,2,1,2013,0,0.0,0
12,2,1,2013,1,0.0,0
12,2,1,2014,0,0.0,0
12,2,1,2014,1,0.0,0
12,2,2,2015,0,0.19755503427268148,0
12,2,2,2015,1,0.2809098372519627,0
12,2,2,2016,0,0.3171541364842026,0
12,2,2,2016,1,0.40304030779443645,0
12,2,0,2015,0,0.09589450916473029,0
12,2,0,2015,1,0.21502984923928298,0
12,2,0,2016,0,0.2677956746010226,0
12,2,0,2016,1,0.3673757112334071,0
12,2,1,2015,0,0.12696013120082283,0
12,2,1,2015,1,0.23515841421187042,0
12,2,1,2016,0,0.283260853640761,0
12,2,1,2016,1,0.3808119309239087,0
12,2,2,2017,0,0.48490720725094405,0
12,2,2,2017,1,0.629195202115242,0
12,2,2,2018,0,0.7679373747582927,0
12,2,2,2018,1,0.8409927936124004,1
12,2,0,2017,0,0.4619380991894251,0
12,2,0,2017,1,0.5823359028590585,0
12,2,0,2018,0,0.6340969102573665,0
12,2,0,2018,1,0.7078930603024655,0
12,2,1,2017,0,0.4722310421738074,0
12,2,1,2017,1,0.598625547920074,0
12,2,1,2018,0,0.678779103926115,0
12,2,1,2018,1,0.753142074360842,0
12,2,2,2019,0,0.9830521537629335,1
12,2,2,2019,1,1.1159264471451755,1
12,2,2,2020,0,1.2639245391052207,1
12,2,2,2020,1,1.2917116204785783,1
12,2,0,2019,0,0.8071768044584535,1
12,2,0,2019,1,0.8835944988055823,1
12,2,0,2020,0,0.9809072538794545,1
12,2,0,2020,1,0.9959279942045982,1
12,2,1,2019,0,0.8673048537445667,1
12,2,1,2019,1,0.9596965772539409,1
12,2,1,2020,0,1.077575894874204,1
12,2,1,2020,1,1.0972793445545705,1
12,2,2,2021,0,1.3490120089573423,1
12,2,2,2021,1,1.523779482045731,1
12,2,2,2022,0,1.641736093355489,1
12,2,2,2022,1,1.8584482752763545,1
12,2,0,2021,0,1.052854796517471,1
12,2,0,2021,1,1.1764087591748063,1
12,2,0,2022,0,1.26339636556034,1
12,2,0,2022,1,1.4502280953506987,1
12,2,1,2021,0,1.1565056341299118,1
12,2,1,2021,1,1.2967485925773186,1
12,2,1,2022,0,1.39615471840834,1
12,2,1,2022,1,1.5958751709219459,1
14,0,2,2015,0,-0.33447675394195836,0
14,0,2,2015,1,-0.3084287805822324,0
14,0,2,2016,0,-0.25606874709034017,0
14,0,2,2016,1,-0.20878433254193557,0
14,0,0,2015,0,-0.04539835523164666,0
14,0,0,2015,1,0.016558978039175266,0
14,0,0,2016,0,0.08142770694763224,0
14,0,0,2016,1,0.10570436658977049,0
14,0,1,2015,0,-0.14426986637699615,0
14,0,1,2015,1,-0.09458934745425474,0
14,0,1,2016,0,-0.028464596091508306,0
14,0,1,2016,1,-0.002339329042287624,0
14,0,2,2017,0,-0.13335213273586471,0
14,0,2,2017,1,-0.1135713893660036,0
14,0,2,2018,0,-0.08377467206578296,0
14,0,2,2018,1,0.008456022923810468,0
14,0,0,2017,0,0.22112960956857589,0
14,0,0,2017,1,0.2490777194617141,0
14,0,0,2018,0,0.283769703763268,0
14,0,0,2018,1,0.34175285316590226,0
14,0,1,2017,0,0.10777197278375468,0
14,0,1,2017,1,0.1367377829219069,0
14,0,1,2018,0,0.15602255845084348,0
14,0,1,2018,1,0.2198220579879566,0
14,0,2,2019,0,0.08553715477243569,0
14,0,2,2019,1,0.2138640027560707,0
14,0,2,2020,0,0.34975919116939863,0
14,0,2,2020,1,0.3779327409902298,0
14,0,0,2019,0,0.3834334752259385,0
14,0,0,2019,1,0.4648688182494338,0
14,0,0,2020,0,0.6008799471970039,0
14,0,0,2020,1,0.6324028902292735,0
14,0,1,2019,0,0.2740693457316786,0
14,0,1,2019,1,0.37046101767240536,0
14,0,1,2020,0,0.5091709846114999,0
14,0,1,2020,1,0.5408034270372205,0
14,0,2,2021,0,0.4352138060466202,0
14,0,2,2021,1,0.4535195281752901,0
14,0,2,2022,0,0.5724423106037323,0
14,0,2,2022,1,0.7234548564540723,0
14,0,0,2021,0,0.701915681648206,0
14,0,0,2021,1,0.8084585914759079,1
14,0,0,2022,0,0.9483408460390059,1
14,0,0,2022,1,1.1231083191273947,1
14,0,1,2021,0,0.5965128537405513,0
14,0,1,2021,1,0.6696648897065274,0
14,0,1,2022,0,0.7923235337938819,1
14,0,1,2022,1,0.9625500026244549,1
14,1,2,2015,0,-1.463467029546816,2
14,1,2,2015,1,-1.4214643504472184,2
14,1,2,2016,0,-1.4157574997061904,2
14,1,2,2016,1,-1.4052648813572801,2
14,1,0,2015,0,-1.5464546875009972,2
14,1,0,2015,1,-1.5165098239625785,2
14,1,0,2016,0,-1.5023844022074155,2
14,1,0,2016,1,-1.492258928883605,2
14,1,1,2015,0,-1.5180750211748468,2
14,1,1,2015,1,-1.484001386389251,2
14,1,1,2016,0,-1.4808516685423403,2
14,1,1,2016,1,-1.461631304421316,2
14,1,2,2017,0,-1.3776710342076595,2
14,1,2,2017,1,-1.3646534886685877,2
14,1,2,2018,0,-1.3375878150638476,2
14,1,2,2018,1,-1.3241387130917637,2
14,1,0,2017,0,-1.4694701727642405,2
14,1,0,2017,1,-1.4661143384120108,2
14,1,0,2018,0,-1.4509840986934162,2
14,1,0,2018,1,-1.4184563376977148,2
14,1,1,2017,0,-1.436401355942076,2
14,1,1,2017,1,-1.43122911988672,2
14,1,1,2018,0,-1.4074097812407589,2
14,1,1,2018,1,-1.3812587496283733,2
14,1,2,2019,0,-1.307932802861034,2
14,1,2,2019,1,-1.2710765952536276,2
14,1,2,2020,0,-1.2265554301046597,2
14,1,2,2020,1,-1.208423618777353,2
14,1,0,2019,0,-1.4051618231046203,2
14,1,0,2019,1,-1.3851620809478575,2
14,1,0,2020,0,-1.342933961920567,2
14,1,0,2020,1,-1.3335170140837915,2
14,1,1,2019,0,-1.3662315681624384,2
14,1,1,2019,1,-1.3391852179800723,2
14,1,1,2020,0,-1.2961133095091306,2
14,1,1,2020,1,-1.2827543835081239,2
14,1,2,2021,0,-1.16728405254378,2
14,1,2,2021,1,-1.1508011732590275,2
14,1,2,2022,0,-1.1043541070134826,2
14,1,2,2022,1,-1.0494304994866817,2
14,1,0,2021,0,-1.3013628392539816,2
14,1,0,2021,1,-1.2636757244845065,2
14,1,0,2022,0,-1.2217503390744038,2
14,1,0,2022,1,-1.1539186854019818,2
14,1,1,2021,0,-1.2459497050270472,2
14,1,1,2021,1,-1.2167069258348722,2
14,1,1,2022,0,-1.1722952600793553,2
14,1,1,2022,1,-1.1098548412491913,2
14,2,2,2013,0,-0.10673733898651071,0
14,2,2,2013,1,-0.025340642807762735,0
14,2,2,2014,0,0.022401092736819044,0
14,2,2,2014,1,0.08231014323603048,0
14,2,0,2013,0,-0.036921813950390646,0
14,2,0,2013,1,0.049872558211406376,0
14,2,0,2014,0,0.12658010389414037,0
14,2,0,2014,1,0.22045328978549694,0
14,2,1,2013,0,0.0,0
14,2,1,2013,1,0.0,0
14,2,1,2014,0,0.0,0
14,2,1,2014,1,0.0,0
14,2,2,2015,0,0.15954586246364516,0
14,2,2,2015,1,0.22759651492296876,0
14,2,2,2016,0,0.285663399155889,0
14,2,2,2016,1,0.34344043205320396,0
14,2,0,2015,0,0.3656366032197756,0
14,2,0,2015,1,0.45753880002901637,0
14,2,0,2016,0,0.5365329506926363,0
14,2,0,2016,1,0.5709350836585849,0
14,2,1,2015,0,0.2951447584005766,0
14,2,1,2015,1,0.37889891210891397,0
14,2,1,2016,0,0.44817338131857093,0
14,2,1,2016,1,0.49351901248881586,0
14,2,2,2017,0,0.44646647900889547,0
14,2,2,2017,1,0.47926476791782835,0
14,2,2,2018,0,0.5361271588227889,0
14,2,2,2018,1,0.6418133969252576,0
14,2,0,2017,0,0.7091555238975461,0
14,2,0,2017,1,0.7404530270021229,0
14,2,0,2018,0,0.7902752510222714,1
14,2,0,2018,1,0.8807926025613981,1
14,2,1,2017,0,0.6288602627940981,0
14,2,1,2017,1,0.6629983089876065,0
14,2,1,2018,0,0.706102423162504,0
14,2,1,2018,1,0.796059395452794,1
14,2,2,2019,0,0.7350939978638212,0
14,2,2,2019,1,0.9002770534548628,1
14,2,2,2020,0,1.0806934070171585,1
14,2,2,2020,1,1.1269987681652964,1
14,2,0,2019,0,0.9357677392145289,1
14,2,0,2019,1,1.0371963832539959,1
14,2,0,2020,0,1.2154356312288566,1
14,2,0,2020,1,1.2563755220979016,1
14,2,1,2019,0,0.8653274235216597,1
14,2,1,2019,1,0.9887654456447528,1
14,2,1,2020,0,1.1705473210547888,1
14,2,1,2020,1,1.215538689481516,1
14,2,2,2021,0,1.2254193994552598,1
14,2,2,2021,1,1.260201559727891,1
14,2,2,2022,0,1.4255778495426694,1
14,2,2,2022,1,1.6315140029198103,1
14,2,0,2021,0,1.358042488346644,1
14,2,0,2021,1,1.5022725129438208,1
14,2,0,2022,0,1.6840801529170217,1
14,2,0,2022,1,1.9266792796778325,1
14,2,1,2021,0,1.3080527946659237,1
14,2,1,2021,1,1.4104476098240748,1
14,2,1,2022,0,1.5775179196669462,1
14,2,1,2022,1,1.8101848073276832,1
13,0,2,2015,0,-0.47810775244555104,0
13,0,2,2015,1,-0.4411033985999463,0
13,0,2,2016,0,-0.3562091629715616,0
13,0,2,2016,1,-0.3010214686723202,0
13,0,0,2015,0,-0.3148505979510867,0
13,0,0,2015,1,-0.20640111044918122,0
13,0,0,2016,0,-0.10899817940423173,0
13,0,0,2016,1,-0.06277011194558853,0
13,0,1,2015,0,-0.3840413323304577,0
13,0,1,2015,1,-0.3058716476881149,0
13,0,1,2016,0,-0.21282936895882676,0
13,0,1,2016,1,-0.16340005452694323,0
13,0,2,2017,0,-0.22915766086458966,0
13,0,2,2017,1,-0.1379768718239664,0
13,0,2,2018,0,-0.09856997246323362,0
13,0,2,2018,1,-0.05943360101573243,0
13,0,0,2017,0,-0.012026804792294505,0
13,0,0,2017,1,0.0331191510134224,0
13,0,0,2018,0,0.06317351394529215,0
13,0,0,2018,1,0.12422908750534216,0
13,0,1,2017,0,-0.10270518485120199,0
13,0,1,2017,1,-0.039685063349827444,0
13,0,1,2018,0,-0.006764392765861245,0
13,0,1,2018,1,0.04245880516070297,0
13,0,2,2019,0,0.05823315895842029,0
13,0,2,2019,1,0.11862529501697382,0
13,0,2,2020,0,0.21865621150474435,0
13,0,2,2020,1,0.24364139663391765,0
13,0,0,2019,0,0.2024889481187621,0
13,0,0,2019,1,0.32302201574501127,0
13,0,0,2020,0,0.42999648200572554,0
13,0,0,2020,1,0.4551233722323059,0
13,0,1,2019,0,0.13968138426349808,0
13,0,1,2019,1,0.2352679136053213,0
13,0,1,2020,0,0.33435198239678127,0
13,0,1,2020,1,0.36385884836139665,0
13,0,2,2021,0,0.335897856186676,0
13,0,2,2021,1,0.37437723127347194,0
13,0,2,2022,0,0.4858733783696283,0
13,0,2,2022,1,0.6132276140937879,0
13,0,0,2021,0,0.5171193523478752,0
13,0,0,2021,1,0.5530738002445098,0
13,0,0,2022,0,0.6906887732490955,0
13,0,0,2022,1,0.8191830908933025,1
13,0,1,2021,0,0.43348758031457113,0
13,0,1,2021,1,0.4701376714166583,0
13,0,1,2022,0,0.5951859787375583,0
13,0,1,2022,1,0.7218703358194302,0
13,1,2,2015,0,-1.156044261863087,2
13,1,2,2015,1,-1.07911127625266,2
13,1,2,2016,0,-1.0695139764737305,2
13,1,2,2016,1,-1.0428991827243763,2
13,1,0,2015,0,-1.4618889500529653,2
13,1,0,2015,1,-1.4350358340943357,2
13,1,0,2016,0,-1.4188170415820236,2
13,1,0,2016,1,-1.400408261200694,2
13,1,1,2015,0,-1.332260991629502,2
13,1,1,2015,1,-1.2841843167637765,2
13,1,1,2016,0,-1.270748097073275,2
13,1,1,2016,1,-1.244223479294998,2
13,1,2,2017,0,-1.029160229416687,2
13,1,2,2017,1,-0.9764588154628598,2
13,1,2,2018,0,-0.9744620618175791,2
13,1,2,2018,1,-0.9707197590178757,2
13,1,0,2017,0,-1.3709593655031997,2
13,1,0,2017,1,-1.3240871839654338,2
13,1,0,2018,0,-1.3083321535900903,2
13,1,0,2018,1,-1.3038555607401867,2
13,1,1,2017,0,-1.2202109064253002,2
13,1,1,2017,1,-1.1701825658998324,2
13,1,1,2018,0,-1.1528623383122205,2
13,1,1,2018,1,-1.1480572472819643,2
13,1,2,2019,0,-0.9439890247342796,2
13,1,2,2019,1,-0.9175996709126185,2
13,1,2,2020,0,-0.8889237121100716,2
13,1,2,2020,1,-0.8810333146408172,2
13,1,0,2019,0,-1.258065490855347,2
13,1,0,2019,1,-1.2077795046982303,2
13,1,0,2020,0,-1.187180736447883,2
